id,name,score,score2
3618,student_3618,80,75
3619,student_3619,57,62
3620,student_3620,70,75
3621,student_3621,65,76
3622,student_3622,66,95
3623,student_3623,65,71
3624,student_3624,78,81
3625,student_3625,56,62
3626,student_3626,80,71
3627,student_3627,94,78
3628,student_3628,51,57
3629,student_3629,51,81
3630,student_3630,92,66
3631,student_3631,70,77
3632,student_3632,57,89
3633,student_3633,92,86
3634,student_3634,84,96
3635,student_3635,86,95
3636,student_3636,85,53
3637,student_3637,72,58
3638,student_3638,66,78
3639,student_3639,65,100
3640,student_3640,64,96
3641,student_3641,94,60
3642,student_3642,96,73
3643,student_3643,90,81
3644,student_3644,66,99
3645,student_3645,66,59
3646,student_3646,79,100
3647,student_3647,92,76
3648,student_3648,81,79
3649,student_3649,66,91
3650,student_3650,57,94
3651,student_3651,81,61
3652,student_3652,79,62
3653,student_3653,84,99
3654,student_3654,83,63
3655,student_3655,59,54
3656,student_3656,88,50
3657,student_3657,56,64
3658,student_3658,63,96
3659,student_3659,100,67
3660,student_3660,65,76
3661,student_3661,71,87
3662,student_3662,64,83
3663,student_3663,87,85
3664,student_3664,97,86
3665,student_3665,54,86
3666,student_3666,84,76
3667,student_3667,100,61
3668,student_3668,100,74
3669,student_3669,71,81
3670,student_3670,52,80
3671,student_3671,84,53
3672,student_3672,64,56
3673,student_3673,61,53
3674,student_3674,81,64
3675,student_3675,67,81
3676,student_3676,92,51
3677,student_3677,92,55
3678,student_3678,52,60
3679,student_3679,60,100
3680,student_3680,95,96
3681,student_3681,81,61
3682,student_3682,54,94
3683,student_3683,72,57
3684,student_3684,74,91
3685,student_3685,56,100
3686,student_3686,55,86
3687,student_3687,65,96
3688,student_3688,52,99
3689,student_3689,64,98
3690,student_3690,77,89
3691,student_3691,97,98
3692,student_3692,58,83
3693,student_3693,52,75
3694,student_3694,78,75
3695,student_3695,82,81
3696,student_3696,51,60
3697,student_3697,68,84
3698,student_3698,66,99
3699,student_3699,78,73
3700,student_3700,71,91
3701,student_3701,51,88
3702,student_3702,83,71
3703,student_3703,83,90
3704,student_3704,62,58
3705,student_3705,78,62
3706,student_3706,82,70
3707,student_3707,80,91
3708,student_3708,95,68
3709,student_3709,66,80
3710,student_3710,58,95
3711,student_3711,84,77
3712,student_3712,61,74
3713,student_3713,95,69
3714,student_3714,88,85
3715,student_3715,96,94
3716,student_3716,59,96
3717,student_3717,63,91
3718,student_3718,96,81
3719,student_3719,56,62
3720,student_3720,73,81
3721,student_3721,68,69
3722,student_3722,83,52
3723,student_3723,95,51
3724,student_3724,100,55
3725,student_3725,78,68
3726,student_3726,60,87
3727,student_3727,96,53
3728,student_3728,66,99
3729,student_3729,88,91
3730,student_3730,96,85
3731,student_3731,66,66
3732,student_3732,78,59
3733,student_3733,62,85
3734,student_3734,83,53
3735,student_3735,70,73
3736,student_3736,68,89
3737,student_3737,77,65
3738,student_3738,66,90
3739,student_3739,67,64
3740,student_3740,72,67
3741,student_3741,82,79
3742,student_3742,60,75
3743,student_3743,55,87
3744,student_3744,89,84
3745,student_3745,85,81
3746,student_3746,64,100
3747,student_3747,78,63
3748,student_3748,100,64
3749,student_3749,88,96
3750,student_3750,51,78
3751,student_3751,70,86
3752,student_3752,60,81
3753,student_3753,61,66
3754,student_3754,58,78
3755,student_3755,92,67
3756,student_3756,58,92
3757,student_3757,95,87
3758,student_3758,66,84
3759,student_3759,86,97
3760,student_3760,89,74
3761,student_3761,72,61
3762,student_3762,85,61
3763,student_3763,80,81
3764,student_3764,66,74
3765,student_3765,92,89
3766,student_3766,51,90
3767,student_3767,54,84
3768,student_3768,80,62
3769,student_3769,52,63
3770,student_3770,95,77
3771,student_3771,67,78
3772,student_3772,94,65
3773,student_3773,87,60
3774,student_3774,74,87
3775,student_3775,66,95
3776,student_3776,92,56
3777,student_3777,59,90
3778,student_3778,87,73
3779,student_3779,73,81
3780,student_3780,69,51
3781,student_3781,70,60
3782,student_3782,74,79
3783,student_3783,62,84
3784,student_3784,76,50
3785,student_3785,63,75
3786,student_3786,98,92
3787,student_3787,87,61
3788,student_3788,83,88
3789,student_3789,83,82
3790,student_3790,60,77
3791,student_3791,90,75
3792,student_3792,64,55
3793,student_3793,88,98
3794,student_3794,56,58
3795,student_3795,73,93
3796,student_3796,88,97
3797,student_3797,53,50
3798,student_3798,58,52
3799,student_3799,60,57
3800,student_3800,50,50
3801,student_3801,99,80
3802,student_3802,97,83
3803,student_3803,64,85
3804,student_3804,91,89
3805,student_3805,91,61
3806,student_3806,53,80
3807,student_3807,89,92
3808,student_3808,88,87
3809,student_3809,64,84
3810,student_3810,76,97
3811,student_3811,59,58
3812,student_3812,75,62
3813,student_3813,87,55
3814,student_3814,97,93
3815,student_3815,93,85
3816,student_3816,56,98
3817,student_3817,79,62
3818,student_3818,61,71
3819,student_3819,93,97
3820,student_3820,67,98
3821,student_3821,81,97
3822,student_3822,72,58
3823,student_3823,73,82
3824,student_3824,72,85
3825,student_3825,70,54
3826,student_3826,59,75
3827,student_3827,59,79
3828,student_3828,90,78
3829,student_3829,100,94
3830,student_3830,94,80
3831,student_3831,63,91
3832,student_3832,54,70
3833,student_3833,63,74
3834,student_3834,93,76
3835,student_3835,62,55
3836,student_3836,57,64
3837,student_3837,52,75
3838,student_3838,96,92
3839,student_3839,71,98
3840,student_3840,77,71
3841,student_3841,91,75
3842,student_3842,81,74
3843,student_3843,59,100
3844,student_3844,82,88
3845,student_3845,51,92
3846,student_3846,98,50
3847,student_3847,76,62
3848,student_3848,62,90
3849,student_3849,92,53
3850,student_3850,88,78
3851,student_3851,82,67
3852,student_3852,63,73
3853,student_3853,85,73
3854,student_3854,74,78
3855,student_3855,86,53
3856,student_3856,74,56
3857,student_3857,84,97
3858,student_3858,64,56
3859,student_3859,62,94
3860,student_3860,93,95
3861,student_3861,80,52
3862,student_3862,63,57
3863,student_3863,64,50
3864,student_3864,54,50
3865,student_3865,59,66
3866,student_3866,58,95
3867,student_3867,57,98
3868,student_3868,80,55
3869,student_3869,66,58
3870,student_3870,70,86
3871,student_3871,87,95
3872,student_3872,81,99
3873,student_3873,87,64
3874,student_3874,71,64
3875,student_3875,78,79
3876,student_3876,53,70
3877,student_3877,73,58
3878,student_3878,100,54
3879,student_3879,73,99
3880,student_3880,84,56
3881,student_3881,66,97
3882,student_3882,50,68
3883,student_3883,96,97
3884,student_3884,58,54
3885,student_3885,76,70
3886,student_3886,85,64
3887,student_3887,53,54
3888,student_3888,52,84
3889,student_3889,61,99
3890,student_3890,76,80
3891,student_3891,97,84
3892,student_3892,91,83
3893,student_3893,62,62
3894,student_3894,97,52
3895,student_3895,89,83
3896,student_3896,50,64
3897,student_3897,99,82
3898,student_3898,82,59
3899,student_3899,62,95
3900,student_3900,86,51
3901,student_3901,86,58
3902,student_3902,65,65
3903,student_3903,98,58
3904,student_3904,75,65
3905,student_3905,71,69
3906,student_3906,95,92
3907,student_3907,94,58
3908,student_3908,54,79
3909,student_3909,89,95
3910,student_3910,85,52
3911,student_3911,59,63
3912,student_3912,65,71
3913,student_3913,100,65
3914,student_3914,79,98
3915,student_3915,93,66
3916,student_3916,80,99
3917,student_3917,55,93
3918,student_3918,52,93
3919,student_3919,67,72
3920,student_3920,82,50
3921,student_3921,100,92
3922,student_3922,52,80
3923,student_3923,62,87
3924,student_3924,67,69
3925,student_3925,77,100
3926,student_3926,54,60
3927,student_3927,57,99
3928,student_3928,96,74
3929,student_3929,63,88
3930,student_3930,67,70
3931,student_3931,96,92
3932,student_3932,83,97
3933,student_3933,89,60
3934,student_3934,90,50
3935,student_3935,57,59
3936,student_3936,96,69
3937,student_3937,55,59
3938,student_3938,55,74
3939,student_3939,95,70
3940,student_3940,95,70
3941,student_3941,70,64
3942,student_3942,85,77
3943,student_3943,51,64
3944,student_3944,75,85
3945,student_3945,67,57
3946,student_3946,78,56
3947,student_3947,84,83
3948,student_3948,80,70
3949,student_3949,73,70
3950,student_3950,67,81
3951,student_3951,93,82
3952,student_3952,63,65
3953,student_3953,67,52
3954,student_3954,63,76
3955,student_3955,75,72
3956,student_3956,96,89
3957,student_3957,59,97
3958,student_3958,55,61
3959,student_3959,62,96
3960,student_3960,92,75
3961,student_3961,73,83
3962,student_3962,66,73
3963,student_3963,55,69
3964,student_3964,50,99
3965,student_3965,67,72
3966,student_3966,97,100
3967,student_3967,89,63
3968,student_3968,99,99
3969,student_3969,81,91
3970,student_3970,74,75
3971,student_3971,93,74
3972,student_3972,66,52
3973,student_3973,56,50
3974,student_3974,86,77
3975,student_3975,54,83
3976,student_3976,55,92
3977,student_3977,66,78
3978,student_3978,95,69
3979,student_3979,60,72
3980,student_3980,56,94
3981,student_3981,88,81
3982,student_3982,63,60
3983,student_3983,100,50
3984,student_3984,78,76
3985,student_3985,81,59
3986,student_3986,52,78
3987,student_3987,84,52
3988,student_3988,99,74
3989,student_3989,87,64
3990,student_3990,87,86
3991,student_3991,97,50
3992,student_3992,61,80
3993,student_3993,80,63
3994,student_3994,84,56
3995,student_3995,80,69
3996,student_3996,80,88
3997,student_3997,53,90
3998,student_3998,66,91
3999,student_3999,66,61
4000,student_4000,99,63
4001,student_4001,59,84
4002,student_4002,87,70
4003,student_4003,79,59
4004,student_4004,54,97
4005,student_4005,73,63
4006,student_4006,54,99
4007,student_4007,85,66
4008,student_4008,98,92
4009,student_4009,68,59
4010,student_4010,79,55
4011,student_4011,59,74
4012,student_4012,51,54
4013,student_4013,60,75
4014,student_4014,92,95
4015,student_4015,77,79
4016,student_4016,51,75
4017,student_4017,51,98
4018,student_4018,59,70
4019,student_4019,83,60
4020,student_4020,73,96
4021,student_4021,100,71
4022,student_4022,54,71
4023,student_4023,67,83
4024,student_4024,56,87
4025,student_4025,95,96
4026,student_4026,53,100
4027,student_4027,83,83
4028,student_4028,64,60
4029,student_4029,65,51
4030,student_4030,60,67
4031,student_4031,95,98
4032,student_4032,59,55
4033,student_4033,94,54
4034,student_4034,98,59
4035,student_4035,54,73
4036,student_4036,96,89
4037,student_4037,94,64
4038,student_4038,81,54
4039,student_4039,96,99
4040,student_4040,96,91
4041,student_4041,67,79
4042,student_4042,53,75
4043,student_4043,59,50
4044,student_4044,82,74
4045,student_4045,58,52
4046,student_4046,86,64
4047,student_4047,77,76
4048,student_4048,83,53
4049,student_4049,76,88
4050,student_4050,87,92
4051,student_4051,51,59
4052,student_4052,94,98
4053,student_4053,59,98
4054,student_4054,51,89
4055,student_4055,55,70
4056,student_4056,72,67
4057,student_4057,91,63
4058,student_4058,59,91
4059,student_4059,91,53
4060,student_4060,71,55
4061,student_4061,83,52
4062,student_4062,82,98
4063,student_4063,55,83
4064,student_4064,77,91
4065,student_4065,50,72
4066,student_4066,56,85
4067,student_4067,87,62
4068,student_4068,64,56
4069,student_4069,57,72
4070,student_4070,56,91
4071,student_4071,55,71
4072,student_4072,50,67
4073,student_4073,76,78
4074,student_4074,75,67
4075,student_4075,85,87
4076,student_4076,51,80
4077,student_4077,84,64
4078,student_4078,65,67
4079,student_4079,50,81
4080,student_4080,60,54
4081,student_4081,79,86
4082,student_4082,78,81
4083,student_4083,57,92
4084,student_4084,59,63
4085,student_4085,87,78
4086,student_4086,57,91
4087,student_4087,70,89
4088,student_4088,63,66
4089,student_4089,70,65
4090,student_4090,63,66
4091,student_4091,56,90
4092,student_4092,57,80
4093,student_4093,84,79
4094,student_4094,58,87
4095,student_4095,59,64
4096,student_4096,61,99
4097,student_4097,63,65
4098,student_4098,80,100
4099,student_4099,62,77
4100,student_4100,63,91
4101,student_4101,57,66
4102,student_4102,99,56
4103,student_4103,69,64
4104,student_4104,79,60
4105,student_4105,52,63
4106,student_4106,83,96
4107,student_4107,81,76
4108,student_4108,60,52
4109,student_4109,86,70
4110,student_4110,80,97
4111,student_4111,64,90
4112,student_4112,93,69
4113,student_4113,50,50
4114,student_4114,74,87
4115,student_4115,51,63
4116,student_4116,99,90
4117,student_4117,54,84
4118,student_4118,57,93
4119,student_4119,93,71
4120,student_4120,57,61
4121,student_4121,74,62
4122,student_4122,66,69
4123,student_4123,92,63
4124,student_4124,89,91
4125,student_4125,81,67
4126,student_4126,80,97
4127,student_4127,74,70
4128,student_4128,68,87
4129,student_4129,75,59
4130,student_4130,97,90
4131,student_4131,100,68
4132,student_4132,93,74
4133,student_4133,75,71
4134,student_4134,78,97
4135,student_4135,70,97
4136,student_4136,71,86
4137,student_4137,85,87
4138,student_4138,70,94
4139,student_4139,64,52
4140,student_4140,67,65
4141,student_4141,63,63
4142,student_4142,86,56
4143,student_4143,83,93
4144,student_4144,85,57
4145,student_4145,72,90
4146,student_4146,56,95
4147,student_4147,80,100
4148,student_4148,82,51
4149,student_4149,71,93
4150,student_4150,55,95
4151,student_4151,54,87
4152,student_4152,84,59
4153,student_4153,67,57
4154,student_4154,71,91
4155,student_4155,80,52
4156,student_4156,89,73
4157,student_4157,55,95
4158,student_4158,53,66
4159,student_4159,73,51
4160,student_4160,53,97
4161,student_4161,61,56
4162,student_4162,70,67
4163,student_4163,71,77
4164,student_4164,79,72
4165,student_4165,57,56
4166,student_4166,86,77
4167,student_4167,97,76
4168,student_4168,66,52
4169,student_4169,61,65
4170,student_4170,65,50
4171,student_4171,63,99
4172,student_4172,74,50
4173,student_4173,80,98
4174,student_4174,86,88
4175,student_4175,56,93
4176,student_4176,99,99
4177,student_4177,64,53
4178,student_4178,83,89
4179,student_4179,71,63
4180,student_4180,51,63
4181,student_4181,57,87
4182,student_4182,55,51
4183,student_4183,52,68
4184,student_4184,59,91
4185,student_4185,62,78
4186,student_4186,59,88
4187,student_4187,71,82
4188,student_4188,91,85
4189,student_4189,57,79
4190,student_4190,50,88
4191,student_4191,77,60
4192,student_4192,94,60
4193,student_4193,87,96
4194,student_4194,59,71
4195,student_4195,93,70
4196,student_4196,58,52
4197,student_4197,66,81
4198,student_4198,50,57
4199,student_4199,71,96
4200,student_4200,64,87
4201,student_4201,60,61
4202,student_4202,80,98
4203,student_4203,73,60
4204,student_4204,97,51
4205,student_4205,71,78
4206,student_4206,85,80
4207,student_4207,64,80
4208,student_4208,81,87
4209,student_4209,63,66
4210,student_4210,79,93
4211,student_4211,86,85
4212,student_4212,53,74
4213,student_4213,89,85
4214,student_4214,58,99
4215,student_4215,58,68
4216,student_4216,70,75
4217,student_4217,64,73
4218,student_4218,52,98
4219,student_4219,65,87
4220,student_4220,92,88
4221,student_4221,72,80
4222,student_4222,58,75
4223,student_4223,71,72
4224,student_4224,64,86
4225,student_4225,67,57
4226,student_4226,71,52
4227,student_4227,63,59
4228,student_4228,55,61
4229,student_4229,98,100
4230,student_4230,61,89
4231,student_4231,84,70
4232,student_4232,61,67
4233,student_4233,99,58
4234,student_4234,74,85
4235,student_4235,57,69
4236,student_4236,78,60
4237,student_4237,94,56
4238,student_4238,79,83
4239,student_4239,52,57
4240,student_4240,75,87
4241,student_4241,70,85
4242,student_4242,58,63
4243,student_4243,56,62
4244,student_4244,57,90
4245,student_4245,73,84
4246,student_4246,69,54
4247,student_4247,58,85
4248,student_4248,91,90
4249,student_4249,56,66
4250,student_4250,61,85
4251,student_4251,65,63
4252,student_4252,65,96
4253,student_4253,50,70
4254,student_4254,71,54
4255,student_4255,63,69
4256,student_4256,57,65
4257,student_4257,53,98
4258,student_4258,72,79
4259,student_4259,91,83
4260,student_4260,66,87
4261,student_4261,55,52
4262,student_4262,94,100
4263,student_4263,69,93
4264,student_4264,77,70
4265,student_4265,68,76
4266,student_4266,86,80
4267,student_4267,83,77
4268,student_4268,76,87
4269,student_4269,65,56
4270,student_4270,67,73
4271,student_4271,60,100
4272,student_4272,70,100
4273,student_4273,89,51
4274,student_4274,89,55
4275,student_4275,57,51
4276,student_4276,54,71
4277,student_4277,58,74
4278,student_4278,55,92
4279,student_4279,52,78
4280,student_4280,91,59
4281,student_4281,75,92
4282,student_4282,67,87
4283,student_4283,59,69
4284,student_4284,82,51
4285,student_4285,65,87
4286,student_4286,60,100
4287,student_4287,79,67
4288,student_4288,84,90
4289,student_4289,72,93
4290,student_4290,51,69
4291,student_4291,53,52
4292,student_4292,58,99
4293,student_4293,79,89
4294,student_4294,66,97
4295,student_4295,79,62
4296,student_4296,53,50
4297,student_4297,73,98
4298,student_4298,100,80
4299,student_4299,66,75
4300,student_4300,76,57
4301,student_4301,59,80
4302,student_4302,87,88
4303,student_4303,74,81
4304,student_4304,52,55
4305,student_4305,67,93
4306,student_4306,86,50
4307,student_4307,57,62
4308,student_4308,75,76
4309,student_4309,68,80
4310,student_4310,94,63
4311,student_4311,67,82
4312,student_4312,57,91
4313,student_4313,65,96
4314,student_4314,61,70
4315,student_4315,80,62
4316,student_4316,66,88
4317,student_4317,77,98
4318,student_4318,94,65
4319,student_4319,58,78
4320,student_4320,56,85
4321,student_4321,57,96
4322,student_4322,96,50
4323,student_4323,60,81
4324,student_4324,80,78
4325,student_4325,54,62
